location,recordingDate,method,taskLength,transcriber,species,speciesIndividualComment,speciesIndividualNumber,vocalization,abundance,startTime,tagLength,minFreq,maxFreq,internal_tag_id
GOLF-COURSE,2024-06-30 02:58:36,None,8.01,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.132,29824,69570,
GOLF-COURSE,2024-06-30 02:54:37,None,10.91,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.005,29448,69401,
GOLF-COURSE,2024-06-30 02:54:37,None,10.91,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.005,29448,69401,
GOLF-COURSE,2024-06-30 02:18:20,None,3.99,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.482,12576,39118,
GOLF-COURSE,2024-06-30 01:18:57,None,3.99,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.399,30454,62006,
GOLF-COURSE,2024-06-30 00:46:50,None,9.14,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.434,27169,73237,
GOLF-COURSE,2024-06-30 00:46:50,None,9.14,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.434,27169,73237,
FENLANDS,2024-06-30 23:51:23,None,2,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,1.9968,29229,57081,
FENLANDS,2024-06-30 22:49:23,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.021,26371,59971,
FENLANDS,2024-06-30 22:48:18,None,14.16,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.299,26472,63365,
FENLANDS,2024-06-30 22:46:03,None,3.99,Not Assigned,MYOVOL,Manual ID,1,Call,1,0.1,2.881,30742,73038,
FENLANDS,2024-06-30 22:43:09,None,6.02,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.29,30287,69454,
FENLANDS,2024-06-30 22:43:09,None,6.02,Not Assigned,40KMYO,Manual ID,2,Call,1,0.1,2.29,30287,69454,
FENLANDS,2024-06-30 22:42:49,None,3.99,Not Assigned,MYOLUC,Manual ID,1,Call,1,0.1,2.812,29508,65710,
FENLANDS,2024-06-30 22:39:39,None,12.03,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.479,26654,62863,
FENLANDS,2024-06-30 22:39:39,None,12.03,Not Assigned,40KMYO,Manual ID,2,Call,1,0.1,3.479,26654,62863,
FENLANDS,2024-06-30 22:38:50,None,3.99,Not Assigned,HighF,Manual ID,1,Call,1,0.1,2.898,30177,69528,
FENLANDS,2024-06-30 04:53:25,None,6.02,Not Assigned,MYOLUC,Manual ID,1,Call,1,0.1,2.896,29589,64348,
FENLANDS,2024-06-30 04:53:25,None,6.02,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.896,29589,64348,
GOLF-COURSE,2024-07-01 23:36:09,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.977,30575,61927,
GOLF-COURSE,2024-07-01 23:35:57,None,9.96,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.719,23894,66926,
GOLF-COURSE,2024-07-01 23:31:47,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.219,28467,57629,
GOLF-COURSE,2024-07-01 23:05:59,None,14.69,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.724,25392,66155,
GOLF-COURSE,2024-07-01 22:44:58,None,9.37,Not Assigned,MYOVOL,Manual ID,1,Call,1,0.1,3.931,28698,72233,
GOLF-COURSE,2024-07-01 04:07:24,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.9936,26804,59096,
GOLF-COURSE,2024-07-01 03:59:20,None,10.98,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.22,28123,71924,
GOLF-COURSE,2024-07-01 03:29:28,None,2,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,1.9968,28093,57641,
GOLF-COURSE,2024-07-01 02:30:49,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.718,30442,74851,
GOLF-COURSE,2024-07-01 02:19:21,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.262,29851,71230,
GOLF-COURSE,2024-07-01 02:01:36,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.222,29331,66647,
GOLF-COURSE,2024-07-01 01:40:59,None,4.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.935,30954,74999,
GOLF-COURSE,2024-07-01 01:28:42,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.662,31524,81815,
GOLF-COURSE,2024-07-01 01:21:53,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.971,28648,68738,
GOLF-COURSE,2024-07-01 00:09:11,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.222,29178,78182,
GOLF-COURSE,2024-07-01 00:06:20,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.296,30535,81331,
FENLANDS,2024-07-01 23:05:01,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.622,25450,56126,
FENLANDS,2024-07-01 23:00:58,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.201,26787,64197,
FENLANDS,2024-07-01 22:57:43,None,12.31,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.995,28186,63672,
FENLANDS,2024-07-01 22:54:34,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.011,25846,69501,
FENLANDS,2024-07-01 22:54:27,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.124,28240,61768,
FENLANDS,2024-07-01 22:50:31,None,11.08,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.924,30181,73713,
FENLANDS,2024-07-01 22:46:34,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.608,28725,65558,
FENLANDS,2024-07-01 22:42:33,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.482,27021,64162,
FENLANDS,2024-07-01 22:41:12,None,6.02,Not Assigned,MYOVOL,Manual ID,1,Call,1,0.1,3.731,29584,73874,
FENLANDS,2024-07-01 04:29:52,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.784,29119,65727,
FENLANDS,2024-07-01 04:23:01,None,8.09,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.806,28986,76060,
FENLANDS,2024-07-01 03:52:29,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.89,26818,57664,
FENLANDS,2024-07-01 03:29:40,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.672,26347,60360,
FENLANDS,2024-07-01 03:21:21,None,8.78,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.107,26589,69064,
FENLANDS,2024-07-01 03:12:44,None,8.04,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.548,30264,73913,
FENLANDS,2024-07-01 03:00:18,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.777,28406,62630,
FENLANDS,2024-07-01 02:58:17,None,6.09,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.087,27259,64490,
FENLANDS,2024-07-01 02:42:33,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.258,28201,62550,
FENLANDS,2024-07-01 02:30:50,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.432,28032,61411,
FENLANDS,2024-07-01 02:27:41,None,5.45,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.289,31661,79535,
FENLANDS,2024-07-01 02:05:47,None,2,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,1.9968,30221,58498,
GOLF-COURSE,2024-07-02 22:38:47,None,3.99,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.943,31717,73852,
GOLF-COURSE,2024-07-02 03:42:25,None,9.96,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.575,28318,72456,
GOLF-COURSE,2024-07-02 03:17:33,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.477,28851,61659,
GOLF-COURSE,2024-07-02 03:17:10,None,7.81,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.968,30001,69791,
GOLF-COURSE,2024-07-02 01:45:45,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.189,27900,61864,
GOLF-COURSE,2024-07-02 00:58:17,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.881,31084,74313,
GOLF-COURSE,2024-07-02 00:54:22,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.937,29836,72825,
GOLF-COURSE,2024-07-02 00:46:10,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.343,28369,72856,
FENLANDS,2024-07-02 23:16:43,None,6.48,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.276,27179,74131,
FENLANDS,2024-07-02 23:03:04,None,7.22,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.864,30452,76934,
FENLANDS,2024-07-02 22:46:13,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.456,27074,66117,
FENLANDS,2024-07-02 22:41:59,None,7.88,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.487,26524,69257,
FENLANDS,2024-07-02 22:41:31,None,10.16,Not Assigned,MYOVOL,Manual ID,1,Call,1,0.1,3.168,28437,68922,
FENLANDS,2024-07-02 22:41:31,None,10.16,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.168,28437,68922,
FENLANDS,2024-07-02 02:13:46,None,3.35,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.926,27372,61694,
FENLANDS,2024-07-02 02:11:44,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.265,28911,60653,
FENLANDS,2024-07-02 01:57:51,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.843,27708,66698,
FENLANDS,2024-07-02 00:27:31,None,10.32,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.177,31193,73747,
GOLF-COURSE,2024-07-03 04:01:15,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.016,30456,69744,
GOLF-COURSE,2024-07-03 03:23:33,None,6.02,Not Assigned,MYOVOL,Manual ID,1,Call,1,0.1,3.598,28374,69244,
FENLANDS,2024-07-03 22:51:57,None,3.99,Not Assigned,HighF,Manual ID,1,Call,1,0.1,2.745,29343,63078,
FENLANDS,2024-07-03 22:38:47,None,6.02,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.24,28794,66449,
GOLF-COURSE,2024-07-04 23:13:03,None,2,Not Assigned,HighF,Manual ID,1,Call,1,0.1,1.9968,30215,65659,
GOLF-COURSE,2024-07-04 03:54:47,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.164,27098,60796,
GOLF-COURSE,2024-07-04 03:26:35,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.433,29189,68841,
GOLF-COURSE,2024-07-04 03:05:59,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.324,29727,71698,
GOLF-COURSE,2024-07-04 02:54:28,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.463,29633,73514,
GOLF-COURSE,2024-07-04 02:18:50,None,6.02,Not Assigned,MYOVOL,Manual ID,1,Call,1,0.1,2.814,30395,65501,
GOLF-COURSE,2024-07-04 01:49:28,None,5.5,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.177,27740,76548,
GOLF-COURSE,2024-07-04 01:49:28,None,5.5,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.177,27740,76548,
GOLF-COURSE,2024-07-04 00:58:08,None,8.96,Not Assigned,HighF,Manual ID,1,Call,1,0.1,2.84,30777,78274,
FENLANDS,2024-07-04 22:57:09,None,6.02,Not Assigned,EPFULANO,Manual ID,1,Call,1,0.1,3.127,27212,61716,
FENLANDS,2024-07-04 22:54:58,None,6.07,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.902,29623,72182,
FENLANDS,2024-07-04 22:54:36,None,10.37,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.196,29146,66839,
FENLANDS,2024-07-04 22:54:36,None,10.37,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.196,29146,66839,
FENLANDS,2024-07-04 22:48:04,None,3.99,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.176,29701,67751,
FENLANDS,2024-07-04 22:48:04,None,3.99,Not Assigned,HighF,Manual ID,1,Call,1,0.1,2.176,29701,67751,
FENLANDS,2024-07-04 22:44:50,None,6.02,Not Assigned,MYOLUC,Manual ID,1,Call,1,0.1,3.822,28398,68498,
FENLANDS,2024-07-04 22:42:30,None,6.02,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.701,30137,72252,
UPPER-HOTSPRINGS,2024-07-05 01:20:21,None,7.27,Not Assigned,MYOLUC,Manual ID,1,Call,1,0.1,3.743,30210,78338,
GOLF-COURSE,2024-07-05 23:29:32,None,3.99,Not Assigned,HighF,Manual ID,1,Call,1,0.1,2.147,27922,59390,
GOLF-COURSE,2024-07-05 23:10:24,None,3.99,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.546,30216,58643,
GOLF-COURSE,2024-07-05 04:02:43,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.46,29256,71354,
GOLF-COURSE,2024-07-05 03:59:09,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.045,27117,56953,
GOLF-COURSE,2024-07-05 03:34:41,None,13.57,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.438,30120,76665,
GOLF-COURSE,2024-07-05 03:32:43,None,10.04,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.075,29289,70561,
GOLF-COURSE,2024-07-05 03:17:16,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.624,30977,77143,
GOLF-COURSE,2024-07-05 03:13:32,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.57,31720,69428,
GOLF-COURSE,2024-07-05 02:34:12,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.799,31518,71664,
GOLF-COURSE,2024-07-05 02:33:03,None,8.12,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3,27977,67494,
GOLF-COURSE,2024-07-05 02:13:17,None,10.04,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.96,24894,63886,
GOLF-COURSE,2024-07-05 01:41:50,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.901,28816,62892,
GOLF-COURSE,2024-07-05 01:29:33,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.963,26040,63830,
GOLF-COURSE,2024-07-05 01:11:22,None,8.01,Not Assigned,MYOVOL,Manual ID,1,Call,1,0.1,3.007,29277,70946,
GOLF-COURSE,2024-07-05 00:21:17,None,14.16,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.051,18426,49855,
FENLANDS,2024-07-05 23:59:12,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.866,33819,91837,
FENLANDS,2024-07-05 23:58:57,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.474,32642,82601,
FENLANDS,2024-07-05 23:58:26,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.198,32210,79708,
FENLANDS,2024-07-05 23:57:55,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.961,33497,81720,
FENLANDS,2024-07-05 23:57:40,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.21,31062,78059,
FENLANDS,2024-07-05 23:55:36,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.993,31483,80627,
FENLANDS,2024-07-05 22:55:27,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.478,28353,68872,
FENLANDS,2024-07-05 22:47:56,None,10.78,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.158,29146,67776,
FENLANDS,2024-07-05 22:47:45,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.63,29951,66067,
FENLANDS,2024-07-05 22:44:19,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.625,28914,66480,
FENLANDS,2024-07-05 22:42:19,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.979,28375,68717,
FENLANDS,2024-07-05 22:41:45,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.737,29567,68493,
FENLANDS,2024-07-05 22:38:50,None,3.99,Not Assigned,MYOVOL,Manual ID,1,Call,1,0.1,3.109,29114,65402,
FENLANDS,2024-07-05 22:38:50,None,3.99,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.109,29114,65402,
FENLANDS,2024-07-05 04:42:19,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.646,28977,64440,
FENLANDS,2024-07-05 04:17:29,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.994,28128,62012,
FENLANDS,2024-07-05 04:15:35,None,10.04,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.313,28047,62739,
FENLANDS,2024-07-05 04:12:25,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.386,27750,63557,
FENLANDS,2024-07-05 04:11:08,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.329,27291,64875,
FENLANDS,2024-07-05 03:57:40,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.163,28325,62222,
FENLANDS,2024-07-05 03:51:46,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.841,29501,65167,
FENLANDS,2024-07-05 03:46:20,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.601,27959,61136,
FENLANDS,2024-07-05 03:42:24,None,6.48,Not Assigned,MYOVOL,Manual ID,1,Call,1,0.1,3.32,27308,66352,
FENLANDS,2024-07-05 03:42:24,None,6.48,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.32,27308,66352,
FENLANDS,2024-07-05 03:31:57,None,11.11,Not Assigned,MYOLUC,Manual ID,1,Call,1,0.1,3.988,28465,75312,
FENLANDS,2024-07-05 03:29:37,None,15,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.539,30411,75309,
FENLANDS,2024-07-05 03:29:37,None,15,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.539,30411,75309,
FENLANDS,2024-07-05 03:11:05,None,2,Not Assigned,MYOLUC,Manual ID,1,Call,1,0.1,1.9968,27856,58325,
FENLANDS,2024-07-05 02:44:42,None,8.01,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.138,27811,63479,
FENLANDS,2024-07-05 02:06:15,None,6.02,Not Assigned,HighF,Manual ID,1,Call,1,0.1,2.533,28557,61602,
GOLF-COURSE,2024-07-06 23:51:44,None,6.02,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.964,25860,62938,
GOLF-COURSE,2024-07-06 23:51:44,None,6.02,Not Assigned,HighF,Manual ID,1,Call,1,0.1,2.964,25860,62938,
GOLF-COURSE,2024-07-06 23:38:17,None,3.99,Not Assigned,MYOLUC,Manual ID,1,Call,1,0.1,2.925,33156,90808,
GOLF-COURSE,2024-07-06 22:43:01,None,3.99,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.349,27475,73545,
GOLF-COURSE,2024-07-06 22:43:01,None,3.99,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.349,27475,73545,
GOLF-COURSE,2024-07-06 03:07:36,None,3.99,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.07,31601,73343,
GOLF-COURSE,2024-07-06 02:44:40,None,6.02,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.752,29064,68505,
GOLF-COURSE,2024-07-06 02:44:40,None,6.02,Not Assigned,40KMYO,Manual ID,2,Call,1,0.1,2.752,29064,68505,
GOLF-COURSE,2024-07-06 01:21:28,None,7.37,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.961,29123,77872,
GOLF-COURSE,2024-07-06 01:21:28,None,7.37,Not Assigned,HighF,Manual ID,1,Call,1,0.1,2.961,29123,77872,
GOLF-COURSE,2024-07-06 00:38:51,None,3.99,Not Assigned,HighF,Manual ID,1,Call,1,0.1,2.537,31000,72742,
GOLF-COURSE,2024-07-06 00:37:24,None,3.99,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.833,27492,82739,
GOLF-COURSE,2024-07-06 00:10:07,None,3.99,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.47,32296,76647,
FENLANDS,2024-07-06 23:06:54,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.631,28081,63669,
FENLANDS,2024-07-06 23:04:21,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.658,29266,63408,
FENLANDS,2024-07-06 23:01:43,None,9.14,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.136,29650,68135,
FENLANDS,2024-07-06 22:52:19,None,6.43,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.435,28582,67056,
FENLANDS,2024-07-06 22:50:44,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.815,28771,67173,
FENLANDS,2024-07-06 22:46:41,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,2.975,29807,67788,
FENLANDS,2024-07-06 22:45:30,None,5.68,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.932,26402,70456,
FENLANDS,2024-07-06 22:43:39,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.265,27677,61725,
FENLANDS,2024-07-06 22:43:17,None,6.02,Not Assigned,MYOVOL,Manual ID,1,Call,1,0.1,2.837,29227,68773,
FENLANDS,2024-07-06 22:43:17,None,6.02,Not Assigned,HighF,Manual ID,1,Call,1,0.1,2.837,29227,68773,
FENLANDS,2024-07-06 04:37:36,None,3.99,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.601,27794,60287,
FENLANDS,2024-07-06 02:31:16,None,5.48,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.328,27911,68444,
FENLANDS,2024-07-06 02:30:56,None,12.52,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.519,28211,66789,
FENLANDS,2024-07-06 02:26:16,None,8.01,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.854,28568,73338,
FENLANDS,2024-07-06 02:19:53,None,6.02,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.067,27719,60916,
FENLANDS,2024-07-06 01:39:31,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.964,30348,76889,
FENLANDS,2024-07-06 01:00:00,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.811,30037,74584,
FENLANDS,2024-07-06 00:50:28,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.825,30450,75634,
FENLANDS,2024-07-06 00:50:12,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.262,31080,80555,
FENLANDS,2024-07-06 00:47:33,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.124,31541,78440,
FENLANDS,2024-07-06 00:46:29,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.911,31386,77780,
FENLANDS,2024-07-06 00:42:05,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.681,30532,74563,
FENLANDS,2024-07-06 00:41:51,None,13.54,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.698,31213,76545,
FENLANDS,2024-07-06 00:39:29,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.246,31011,78478,
FENLANDS,2024-07-06 00:37:22,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.148,31709,80786,
FENLANDS,2024-07-06 00:36:51,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.918,31464,78849,
FENLANDS,2024-07-06 00:32:18,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.939,31406,78560,
FENLANDS,2024-07-06 00:27:18,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.829,31997,82808,
FENLANDS,2024-07-06 00:26:31,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.849,31145,81074,
FENLANDS,2024-07-06 00:26:15,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.965,31573,81540,
FENLANDS,2024-07-06 00:25:28,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.634,32208,79115,
FENLANDS,2024-07-06 00:24:07,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.037,31236,84028,
FENLANDS,2024-07-06 00:23:51,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.764,31717,81350,
FENLANDS,2024-07-06 00:17:27,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.997,32419,81903,
FENLANDS,2024-07-06 00:11:35,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,3.987,30617,73907,
FENLANDS,2024-07-06 00:06:09,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.308,28947,72360,
FENLANDS,2024-07-06 00:05:21,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.297,31178,78717,
FENLANDS,2024-07-06 00:05:05,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,5.115,28648,74618,
FENLANDS,2024-07-06 00:01:46,None,15,Not Assigned,MYOVOL,AUTO ID,1,Call,1,0.1,4.432,33098,84375,
GOLF-COURSE,2024-07-07 23:53:51,None,6.68,Not Assigned,HighF,Manual ID,1,Call,1,0.1,3.713,25757,75770,
GOLF-COURSE,2024-07-07 23:53:28,None,6.02,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.482,29854,73710,
GOLF-COURSE,2024-07-07 22:41:02,None,4.02,Not Assigned,MYOLUC,Manual ID,1,Call,1,0.1,4.0192,28265,62439,
GOLF-COURSE,2024-07-07 02:23:20,None,10.04,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.826,31009,70716,
GOLF-COURSE,2024-07-07 02:16:42,None,6.02,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.994,29719,75086,
GOLF-COURSE,2024-07-07 02:16:42,None,6.02,Not Assigned,40KMYO,Manual ID,2,Call,1,0.1,2.994,29719,75086,
GOLF-COURSE,2024-07-07 02:16:15,None,8.01,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,2.492,29717,66559,
GOLF-COURSE,2024-07-07 01:47:03,None,12.29,Not Assigned,40KMYO,Manual ID,1,Call,1,0.1,3.216,30620,74836,
